Id,SalePrice
1904,138069.57909123
1905,181913.596519432
1906,177011.867847825
1907,185022.499976316
1908,121651.102432179
1909,138992.804899111
1910,126874.665285293
1911,194296.693950179
1912,309653.053080494
1913,168459.810359787
1914,70004.2699993284
1915,293247.596958234
1916,71341.6473697808
1917,271356.833422918
1918,143268.861018813
1919,182926.455051095
1920,165652.185473608
1921,412415.77453228
1922,295887.84224754
1923,220480.089622493
1924,217110.111797455
1925,213472.014945638
1926,428258.367411912
1927,137408.192664722
1928,153716.363497682
1929,134552.525932158
1930,128186.88077698
1931,148301.615524582
1932,157032.882580999
1933,183342.479374503
1934,193858.572384902
1935,173911.378484583
1936,199049.229225596
1937,182249.633393457
1938,171684.085406326
1939,265377.508136943
1940,180382.200093392
1941,176372.533120745
1942,190326.232826067
1943,190557.056960775
1944,295941.931451765
1945,399364.59328145
1946,151433.455173635
1947,325759.939536433
1948,194796.119361208
1949,244049.347233788
1950,174892.988819821
1951,263177.118918855
1952,211613.154492837
1953,154513.25972646
1954,196462.671464736
1955,144752.68311377
1956,302332.375195367
1957,147747.664793801
1958,312268.910870245
1959,142155.373856436
1960,115626.040775342
1961,122723.009646895
1962,97166.7270419443
1963,100256.290256251
1964,102478.478811572
1965,134587.641347339
1966,149376.29918452
1967,265580.808727952
1968,357328.189960641
1969,418800.158674323
1970,441488.41586105
1971,420382.374396859
1972,388052.137142362
1973,262415.385551961
1974,316398.489327898
1975,447713.721375699
1976,294679.016738388
1977,389410.774080708
1978,383037.343700378
1979,323374.278571931
1980,202593.504405881
1981,359634.225431673
1982,233735.484034824
1983,208691.104398206
1984,165957.092585493
1985,227406.568461806
1986,240922.546605971
1987,177868.812978139
1988,173859.998031763
1989,195812.417923471
1990,209808.863401276
1991,228674.776920236
1992,227451.158113228
1993,172232.877774475
1994,269106.994883066
1995,185375.901493328
1996,247584.733790036
1997,315412.103778345
1998,379311.96915813
1999,234819.642559793
2000,306980.673568804
2001,241657.499850338
2002,258404.087323129
2003,266124.417330423
2004,271273.286183863
2005,232235.469325906
2006,204381.445703413
2007,261664.581045167
2008,203469.229485844
2009,197044.529344927
2010,193948.653376055
2011,138340.599814519
2012,174446.775909638
2013,182236.858411685
2014,192114.908850944
2015,197460.574521077
2016,197850.633447731
2017,193646.696136609
2018,127966.061622994
2019,134083.356968859
2020,117438.399633224
2021,113121.729926288
2022,177732.167040326
2023,157820.718812023
2024,237858.008417263
2025,365415.193411657
2026,182415.968367742
2027,156381.476888368
2028,164189.828339172
2029,167669.345527597
2030,288726.956034835
2031,241776.513078712
2032,250768.088738479
2033,275790.685154712
2034,169213.783043047
2035,220809.678650847
2036,177594.80224743
2037,185133.108164443
2038,253888.482804211
2039,217688.940692036
2040,275758.71607075
2041,265122.237809168
2042,202938.899279334
2043,156939.326601362
2044,161751.612387793
2045,206432.316005888
2046,137495.943429595
2047,161360.748529207
2048,134336.654310085
2049,136591.887453482
2050,179529.307421834
2051,90416.7421083899
2052,125914.949603557
2053,142303.237515332
2054,76676.4837183969
2055,154457.782295571
2056,138163.965682996
2057,122576.277574239
2058,225063.509796457
2059,138098.130816141
2060,171684.832266152
2061,180392.756706538
2062,132390.384506224
2063,106597.669746763
2064,140075.325943886
2065,119993.010235839
2066,169499.543736175
2067,114119.614255402
2068,129284.302223665
2069,91140.8818335775
2070,109141.584558028
2071,88949.0531557791
2072,124157.029900995
2073,142800.96292741
2074,190206.695621271
2075,144605.114443273
2076,130335.154020071
2077,145393.51074409
2078,125703.94279812
2079,141534.721024505
2080,124594.926473467
2081,137459.179667949
2082,144444.420936893
2083,142881.816865281
2084,109570.734262579
2085,120397.898261555
2086,133216.287223138
2087,138082.630634647
2088,106834.432423553
2089,68678.332162347
2090,133146.644402505
2091,116612.247853339
2092,119294.653295388
2093,121798.153154316
2094,119131.429867121
2095,143321.905380409
2096,76483.6897921977
2097,106428.599925157
2098,151728.752298965
2099,52005.9366672696
2100,128024.651254478
2101,122492.164158977
2102,127170.118174309
2103,94705.1769163507
2104,99604.4098971767
2105,116334.451401972
2106,83991.7940945036
2107,246031.464027511
2108,122298.528095129
2109,112343.611063574
2110,121988.270559006
2111,144822.272967201
2112,128090.892816304
2113,127978.111238525
2114,114317.11346878
2115,169651.355167656
2116,123651.530908266
2117,148446.974033631
2118,114982.887601706
2119,115990.076807847
2120,112983.945512736
2121,116619.410024989
2122,97678.3554872057
2123,101710.0104726
2124,165571.055000443
2125,115603.504711531
2126,123380.131079503
2127,158368.856772508
2128,132510.782110158
2129,104485.51816306
2130,147508.182666967
2131,173703.958299737
2132,109293.080315045
2133,120876.361388301
2134,121742.748704072
2135,108592.697141814
2136,91139.0619251518
2137,120083.296553722
2138,145922.541643866
2139,151392.422887071
2140,140013.280450488
2141,151669.294562947
2142,124682.570788351
2143,147769.462901381
2144,135755.740614978
2145,133983.878096916
2146,186689.6400103
2147,158576.071913449
2148,127808.472293894
2149,148922.425999945
2150,215522.922886326
2151,113199.5626231
2152,185481.280997893
2153,164564.340046419
2154,120310.04613602
2155,144272.08867993
2156,278448.872654985
2157,221196.485638262
2158,222226.992368782
2159,194699.853916027
2160,174007.165103331
2161,252007.308078702
2162,426889.621308386
2163,338403.278261622
2164,226447.540032065
2165,181067.424527534
2166,153531.907630492
2167,202663.792020282
2168,206890.324610891
2169,201768.434522876
2170,223619.162633536
2171,146293.732862663
2172,145613.399943091
2173,153872.252487705
2174,238348.550004991
2175,317978.548850105
2176,324843.658924631
2177,247305.588573988
2178,209430.082968655
2179,142098.973773473
2180,266421.307357088
2181,192668.897840888
2182,228235.73182571
2183,191181.789797632
2184,132966.160147694
2185,125255.644106204
2186,151170.853032269
2187,155701.937688681
2188,166200.661666764
2189,206887.379979145
2190,77032.0002016703
2191,77314.9333643301
2192,96798.0286282255
2193,104494.885494092
2194,108047.163887816
2195,107058.273235184
2196,93980.1670014195
2197,120556.46206654
2198,170133.353089585
2199,189909.604050772
2200,130608.148000062
2201,139441.924467955
2202,176868.672184969
2203,113272.270887442
2204,170511.946586772
2205,95037.8603615682
2206,129975.542640221
2207,199826.34994915
2208,259856.762368161
2209,204933.377989202
2210,130570.997087742
2211,122444.960872541
2212,118015.93707844
2213,106042.892289088
2214,132248.229426484
2215,91442.8540223932
2216,147301.522536986
2217,90999.8720521228
2218,102221.508619668
2219,93541.347794864
2220,79007.758704609
2221,290496.268524694
2222,261176.087848132
2223,269999.077185508
2224,208861.808944711
2225,127601.506062894
2226,186402.745489405
2227,197224.488918008
2228,257339.783009673
2229,245172.660506176
2230,162305.648730398
2231,211238.273327523
2232,167472.967612366
2233,168759.164330428
2234,229778.408703972
2235,219206.775685511
2236,293359.958368045
2237,356783.054895428
2238,217217.152336956
2239,138396.687337867
2240,164672.108962922
2241,143865.983270467
2242,138932.078202932
2243,131966.863822379
2244,100440.007331562
2245,95718.7747054418
2246,151844.272189832
2247,126799.208069001
2248,128617.481354209
2249,126576.714144453
2250,136110.77281035
2251,179156.466034606
2252,186711.403362852
2253,152126.803399739
2254,170432.396250554
2255,208107.488134605
2256,182113.874760251
2257,196543.226329129
2258,153532.482285926
2259,164594.219379323
2260,172352.962642161
2261,171418.594240707
2262,210425.240129936
2263,349662.52603862
2264,320036.779394856
2265,180974.696159799
2266,296283.343322744
2267,401120.333751571
2268,386831.643352981
2269,150395.771590659
2270,188542.442680481
2271,217335.646319544
2272,193290.17813391
2273,163046.9404001
2274,175039.316946782
2275,164748.897784552
2276,186978.533060549
2277,193872.829094191
2278,150740.316782092
2279,115436.601411253
2280,126800.465656712
2281,167072.468510604
2282,197366.366915403
2283,107528.457611945
2284,102696.798513976
2285,152702.890480869
2286,132229.716312235
2287,344713.473784875
2288,266604.921804841
2289,417333.434286609
2290,471059.907238817
2291,326731.775366139
2292,445714.760866073
2293,451251.178744309
2294,412793.989603475
2295,469873.852522929
2296,306519.631712553
2297,281231.240967555
2298,309109.261429689
2299,366659.148981917
2300,360631.974172166
2301,261997.889461326
2302,251217.116540189
2303,235315.561928514
2304,249441.551653642
2305,189323.309765294
2306,190473.256522198
2307,197716.46725732
2308,229576.917582051
2309,289649.564745732
2310,207185.643569142
2311,213340.878782135
2312,173793.385971988
2313,173596.464650111
2314,177879.349751837
2315,170633.525137581
2316,203475.581849321
2317,196385.552153451
2318,172583.707907849
2319,178622.012306944
2320,187218.254500814
2321,260908.128166436
2322,181318.266316539
2323,178446.561224174
2324,170160.804352618
2325,208049.559164663
2326,165747.859475788
2327,201865.242344923
2328,226558.600802089
2329,198500.239231456
2330,174269.285116453
2331,369568.162342165
2332,415040.187475476
2333,350024.909488711
2334,256194.450576512
2335,242026.976432962
2336,331185.306874578
2337,198384.047291398
2338,276111.531350638
2339,227924.987459955
2340,432492.165339412
2341,209368.724478593
2342,231978.172135221
2343,223868.636465463
2344,233194.650591219
2345,244936.747791703
2346,199441.675310473
2347,186001.068560389
2348,225278.283191621
2349,170276.705981521
2350,274484.737978135
2351,234682.739916788
2352,256038.243597691
2353,254715.149960068
2354,129829.927755902
2355,137966.778635257
2356,161883.821890362
2357,195019.245737195
2358,195962.072880316
2359,136527.189417588
2360,111113.788170573
2361,144522.559932849
2362,296475.247204644
2363,130368.097078427
2364,176137.344334097
2365,228582.720123572
2366,184585.034381635
2367,219741.872101016
2368,211617.890470085
2369,221836.106195361
2370,172583.509649972
2371,158558.830862781
2372,172913.455826731
2373,265456.368114106
2374,297279.141548851
2375,250829.914623175
2376,265298.495149355
2377,336057.773400159
2378,139467.793478685
2379,211680.874216709
2380,149657.246333757
2381,155869.010252091
2382,199479.765323573
2383,199885.743945188
2384,257431.254205596
2385,160457.704083467
2386,137916.236360862
2387,132109.708609475
2388,111242.074448676
2389,125623.464517963
2390,136737.660771872
2391,140358.703821006
2392,117652.169286362
2393,161444.678014382
2394,136333.816640078
2395,200709.643127901
2396,152340.743763717
2397,241111.487140036
2398,118121.443424123
2399,48243.533437019
2400,45822.9388438564
2401,119199.644581609
2402,133412.710848406
2403,115871.430430868
2404,150081.500057119
2405,149970.039396149
2406,148495.398202334
2407,131855.774087517
2408,135082.399427044
2409,127260.133113864
2410,197340.431600452
2411,112942.196750185
2412,163439.656412856
2413,130888.638970141
2414,136648.105904326
2415,114541.668099355
2416,131810.393769821
2417,140112.279401602
2418,130357.550715752
2419,124166.044228271
2420,134885.45926973
2421,159706.335850198
2422,114838.632850839
2423,126447.411363818
2424,171054.798997879
2425,203056.733094475
2426,138309.617498858
2427,132663.279290373
2428,170305.494212946
2429,120529.925820703
2430,140317.735463135
2431,114327.372197408
2432,135878.321846888
2433,144983.177966196
2434,141667.792134059
2435,152864.600691283
2436,97633.8555412375
2437,104711.778543485
2438,124872.782634466
2439,99738.687162236
2440,124865.299643874
2441,111825.357199042
2442,101570.783925907
2443,145543.949039938
2444,137568.464966552
2445,79828.3670859407
2446,146315.595062658
2447,178494.514151931
2448,148347.002930229
2449,99809.3572864412
2450,148804.120973814
2451,139239.731176669
2452,235765.015247272
2453,90631.4836394627
2454,128113.200346224
2455,114920.086951508
2456,147456.977604345
2457,125900.798814091
2458,137210.051921755
2459,105207.03285277
2460,126620.600207871
2461,119637.307272801
2462,136773.531697681
2463,103409.429123766
2464,185026.521070303
2465,132574.884028741
2466,107748.70141944
2467,150268.010862465
2468,78556.6130232526
2469,74512.9089373678
2470,173515.921342648
2471,234112.835040297
2472,163768.586599675
2473,113897.529248383
2474,89713.7739696677
2475,276297.229884256
2476,92368.3715868272
2477,123186.104458697
2478,162450.999405091
2479,105576.124007344
2480,162949.208195331
2481,120089.031298503
2482,124817.570993047
2483,113124.059585644
2484,116671.500883507
2485,125517.711999443
2486,153351.539710543
2487,159343.806028256
2488,158388.346311198
2489,149387.925711797
2490,157994.819211799
2491,109401.74379381
2492,181000.092165035
2493,148245.625587807
2494,174925.588448672
2495,106364.031634124
2496,271601.678805906
2497,164533.659253191
2498,111937.533578662
2499,86243.2546736381
2500,140070.919477761
2501,144646.543914043
2502,163153.297828129
2503,104707.988614639
2504,183514.314670304
2505,219359.888060463
2506,255518.487642302
2507,296939.042367918
2508,257774.43034279
2509,218234.123096405
2510,220111.707727032
2511,185042.436489002
2512,200516.156765468
2513,212350.372332579
2514,231912.755572132
2515,143857.628384329
2516,173699.513129364
2517,143151.894911769
2518,142917.292246978
2519,219293.872878225
2520,212900.817032367
2521,186749.130522687
2522,230235.154762916
2523,127868.130979936
2524,138701.85334525
2525,153321.503347142
2526,136194.593292259
2527,105151.30278384
2528,132920.498370573
2529,124925.048467178
2530,130224.843378258
2531,252474.556890236
2532,239780.895562813
2533,189900.008260674
2534,225949.49045827
2535,330722.331154242
2536,238334.907968331
2537,248958.2521886
2538,180007.680237051
2539,190549.199232847
2540,174837.544651654
2541,179474.227383276
2542,164798.400133538
2543,130829.417522689
2544,129919.011010061
2545,140947.722679119
2546,139944.795270088
2547,145204.763195992
2548,150621.686493459
2549,177390.160092907
2550,196434.859278747
2551,148754.363539906
2552,134944.901123823
2553,80448.2446764173
2554,118474.634943602
2555,127846.004211104
2556,100134.053788471
2557,118137.369911219
2558,140088.388642248
2559,118655.650565576
2560,131190.081688832
2561,128807.076202509
2562,129875.306264391
2563,143846.54608955
2564,186315.377874689
2565,125266.378779968
2566,142004.829993874
2567,107771.287741338
2568,190297.261489448
2569,204896.763625391
2570,131432.386526511
2571,168431.854075421
2572,163264.032612158
2573,214298.950131556
2574,207875.005450068
2575,132855.812438507
2576,128006.594240438
2577,158045.645824877
2578,94644.9065850074
2579,52094.2310681527
2580,137314.756767386
2581,135925.125762252
2582,142700.794280099
2583,281700.138503678
2584,178947.866035516
2585,186532.188689933
2586,247377.153396246
2587,201088.250735256
2588,144239.398541142
2589,153728.893001648
2590,215042.452523583
2591,237278.53883533
2592,215252.350452339
2593,204215.434360669
2594,170637.131891193
2595,198322.56760791
2596,363652.188679137
2597,168026.359751676
2598,263378.368735987
2599,328239.377042153
2600,173330.368790741
2601,150554.050419652
2602,86981.0612203311
2603,86424.8779035918
2604,87061.1952799027
2605,86824.6462620025
2606,133103.815613714
2607,188768.27067511
2608,226830.220298482
2609,165571.397197398
2610,121549.102262515
2611,141677.824499796
2612,163154.342799938
2613,133390.490189361
2614,127771.742545209
2615,144347.545185124
2616,144798.559906535
2617,179840.845616856
2618,242650.28041219
2619,197776.617412946
2620,182481.273997643
2621,170997.686874677
2622,175878.278931554
2623,244214.766465573
2624,295881.299409204
2625,242597.697325333
2626,169350.602523522
2627,169571.12128276
2628,430893.026566037
2629,410292.590527448
2630,336642.825710656
2631,444280.385202721
2632,395058.79456262
2633,313985.987725584
2634,386422.734833238
2635,162097.123748087
2636,168756.234697093
2637,160361.432306706
2638,279199.030974319
2639,196790.642402774
2640,153423.725683073
2641,114016.382047728
2642,190950.082638883
2643,115190.236506451
2644,128984.147263675
2645,110508.20820396
2646,97825.6385505505
2647,107300.109410859
2648,142708.921032279
2649,151647.154387482
2650,153021.503149193
2651,125596.282904077
2652,415259.982226054
2653,252147.801001559
2654,232367.452297771
2655,384993.680828855
2656,304581.373760629
2657,342572.980029933
2658,282399.807200376
2659,296605.766736496
2660,346758.56760017
2661,365602.646135033
2662,365915.355681603
2663,310801.02701667
2664,267728.4071074
2665,331892.039430846
2666,282627.35640426
2667,165174.728643138
2668,176255.524049032
2669,174329.332825069
2670,293172.922797718
2671,175831.070849292
2672,196079.540330397
2673,217191.042545694
2674,224218.424239502
2675,166733.581756797
2676,185081.073865917
2677,220008.10157366
2678,252251.503938791
2679,266623.608628205
2680,300616.955483467
2681,398989.960382915
2682,335956.612292054
2683,396413.075728386
2684,303916.547539762
2685,333906.900031777
2686,248757.843723462
2687,329721.330761085
2688,215878.656784048
2689,202472.538435334
2690,430147.068455064
2691,178243.199225781
2692,130160.038891288
2693,190329.776311366
2694,129216.204608007
2695,187271.59465864
2696,179598.161534253
2697,175321.229133746
2698,189513.158863658
2699,170706.371089369
2700,153883.283327751
2701,154123.13378052
2702,110575.26959277
2703,134742.38850766
2704,147320.401623998
2705,126482.329509982
2706,121791.795347203
2707,118727.117282512
2708,140581.466371954
2709,117595.505709843
2710,131979.287218605
2711,241731.618047029
2712,327022.56964717
2713,178867.422990299
2714,152159.894558158
2715,150936.924953809
2716,149246.912888066
2717,159032.2978398
2718,215235.294628997
2719,141506.87563224
2720,167648.688624458
2721,137304.709404255
2722,160772.396376123
2723,158293.643224301
2724,125664.961047822
2725,135278.640965455
2726,149343.548930274
2727,182650.22704067
2728,179459.108129047
2729,151790.045267851
2730,152938.998068849
2731,125509.601653539
2732,129798.163758642
2733,174877.197462253
2734,163273.207172902
2735,139927.881067159
2736,147490.779940046
2737,120056.305262843
2738,118051.703419333
2739,162744.429671575
2740,138570.513328771
2741,151962.369165995
2742,158621.547972721
2743,155857.410652731
2744,154908.245952667
2745,154118.137967974
2746,138066.22347153
2747,150938.580080005
2748,125988.255554176
2749,126894.220567797
2750,139296.712761269
2751,131701.850389528
2752,222208.555691932
2753,139604.546753318
2754,180362.237797426
2755,132356.755182554
2756,104802.029412943
2757,63857.7428101901
2758,118794.845951503
2759,153170.518045911
2760,111361.238705202
2761,148253.473282507
2762,142392.080666134
2763,214021.61764867
2764,148759.115684783
2765,332487.205809221
2766,143519.246873122
2767,90049.2498174987
2768,127939.734436185
2769,129488.610545567
2770,150551.497083881
2771,119707.104084318
2772,126755.405215483
2773,171845.803492511
2774,153569.416471215
2775,138068.453575237
2776,147358.400749166
2777,139832.021864803
2778,122895.093732043
2779,121692.631818886
2780,112669.005710471
2781,102487.475762407
2782,87759.3889661709
2783,88751.1332618851
2784,121729.473672395
2785,138627.533538912
2786,75558.9453584357
2787,131584.638364628
2788,69042.8951036984
2789,185593.907814197
2790,98466.540574469
2791,120140.185617527
2792,87613.2996702066
2793,171830.225914932
2794,92974.661423493
2795,119752.070866175
2796,98682.2739932603
2797,212406.705851232
2798,103220.609708808
2799,135579.403169404
2800,76204.7283801811
2801,120430.97990133
2802,142378.354200383
2803,144110.022242805
2804,150761.566641748
2805,114767.484332123
2806,80711.1221914203
2807,164478.768085742
2808,152092.394761548
2809,137743.489719223
2810,140843.966416189
2811,169983.080387284
2812,150496.949148939
2813,139371.525376639
2814,125792.608223142
2815,117157.104376123
2816,259604.493679229
2817,158395.808885227
2818,131361.64079484
2819,142389.390954655
2820,147932.180922284
2821,124230.087128653
2822,219921.203523513
2823,301890.467308991
2824,182064.161215339
2825,141436.733557299
2826,129529.153992663
2827,139498.450029318
2828,218848.773164722
2829,199022.124431959
2830,230697.988068273
2831,187411.869785719
2832,271478.356095825
2833,278575.075473486
2834,199643.917913383
2835,213722.310448813
2836,181442.638962716
2837,171150.505884484
2838,148740.705099189
2839,159784.191389759
2840,197293.975325555
2841,198322.931207862
2842,224539.526002672
2843,153887.239483053
2844,161980.998262552
2845,127148.039838952
2846,201918.739034705
2847,201797.248033629
2848,242045.984446286
2849,186115.773599216
2850,301342.94988383
